Date/Time (UTC-06:00) Central Time (US & Canada),RadarSpeed (MPH),RadarVehiclesCount
6/25/2014 23:55,68.35083115,1
6/26/2014 00:00,67.81230913,30
6/26/2014 00:05,68.86864047,8
6/26/2014 00:10,68.04014555,26
6/26/2014 00:15,72.21220876,17
6/26/2014 00:20,68.45439333,27
6/26/2014 00:25,70.05960192,13
6/26/2014 00:30,70.23713706,17
6/26/2014 00:35,69.12754514,14
6/26/2014 00:40,70.23713682,28
6/26/2014 00:45,70.77343901,15
6/26/2014 00:50,70.27708184,26
6/26/2014 00:55,70.35734189,15
6/26/2014 01:00,70.76727541,26
6/26/2014 01:05,67.09514432,30
6/26/2014 01:10,70.52563032,16
6/26/2014 01:15,66.2919216,15
6/26/2014 01:20,69.22075082,20
6/26/2014 01:25,70.65220663,23
6/26/2014 01:30,69.20694309,29
6/26/2014 01:35,72.30501124,12
6/26/2014 01:40,69.22757598,26
6/26/2014 01:45,70.65177286,32
6/26/2014 01:50,69.46042188,17
6/26/2014 01:55,70.33968876,33
6/26/2014 02:00,67.32113045,22
6/26/2014 02:05,67.82480147,30
6/26/2014 02:10,70.79563016,29
6/26/2014 02:15,69.86503114,14
6/26/2014 02:20,69.83521815,20
6/26/2014 02:25,69.76042355,25
6/26/2014 02:30,70.10768433,19
6/26/2014 02:35,69.8666007,19
6/26/2014 02:40,68.19548835,24
6/26/2014 02:45,70.88809606,18
6/26/2014 02:50,68.78579098,18
6/26/2014 02:55,68.85384637,17
6/26/2014 03:00,68.68740681,22
6/26/2014 03:05,69.3864498,18
6/26/2014 03:10,70.37768536,22
6/26/2014 03:15,67.33740364,20
6/26/2014 03:20,67.57411716,18
6/26/2014 03:25,69.10699742,25
6/26/2014 03:30,67.54535067,21
6/26/2014 03:35,67.57411716,15
6/26/2014 03:40,69.82658773,21
6/26/2014 03:45,68.21633433,27
6/26/2014 03:50,69.59061534,21
6/26/2014 03:55,70.00782099,10
6/26/2014 04:00,67.05630743,19
6/26/2014 04:05,67.13397883,19
6/26/2014 04:10,69.04173682,30
6/26/2014 04:15,67.414791,22
6/26/2014 04:20,71.59379694,24
6/26/2014 04:25,70.90535769,12
6/26/2014 04:30,67.78987052,33
6/26/2014 04:35,68.50899844,22
6/26/2014 04:40,70.74082333,34
6/26/2014 04:45,70.57001381,17
6/26/2014 04:50,68.19548835,21
6/26/2014 04:55,68.00562506,18
6/26/2014 05:00,70.10341653,29
6/26/2014 05:05,73.12947105,8
6/26/2014 05:10,68.15850152,31
6/26/2014 05:15,71.22467291,23
6/26/2014 05:20,69.65449293,28
6/26/2014 05:25,70.21494472,18
6/26/2014 05:30,70.48716439,32
6/26/2014 05:35,70.36458329,33
6/26/2014 05:40,69.68234098,35
6/26/2014 05:45,68.65680924,20
6/26/2014 05:50,69.01093659,43
6/26/2014 05:55,69.52484662,43
6/26/2014 06:00,69.4416829,31
6/26/2014 06:05,69.74710633,44
6/26/2014 06:10,71.21073245,45
6/26/2014 06:15,68.71197068,35
6/26/2014 06:20,70.86372893,34
6/26/2014 06:25,70.17100805,30
6/26/2014 06:30,69.85987493,64
6/26/2014 06:35,70.2393557,66
6/26/2014 06:40,70.21636693,62
6/26/2014 06:45,72.28618243,37
6/26/2014 06:50,68.68915731,43
6/26/2014 06:55,70.9043416,40
6/26/2014 07:00,69.87668635,59
6/26/2014 07:05,68.92905143,35
6/26/2014 07:10,72.22655526,44
6/26/2014 07:15,72.32456539,36
6/26/2014 07:20,71.17222006,52
6/26/2014 07:25,70.82740659,48
6/26/2014 07:30,68.93182212,72
6/26/2014 07:35,68.28918327,67
6/26/2014 07:40,69.86815217,63
6/26/2014 07:45,70.70885546,33
6/26/2014 07:50,70.53470873,56
6/26/2014 07:55,66.4153821,39
6/26/2014 08:00,70.30738905,56
6/26/2014 08:05,68.1159093,62
6/26/2014 08:10,69.23949075,65
6/26/2014 08:15,72.01864774,38
6/26/2014 08:20,69.37871735,57
6/26/2014 08:25,69.1858698,42
6/26/2014 08:30,69.3730463,72
6/26/2014 08:35,70.87045739,70
6/26/2014 08:40,69.11468555,79
6/26/2014 08:45,69.48816319,54
6/26/2014 08:50,70.21965222,71
6/26/2014 08:55,71.08088909,82
6/26/2014 09:00,69.3368303,70
6/26/2014 09:05,70.74422809,67
6/26/2014 09:10,69.84280277,76
6/26/2014 09:15,71.13903597,46
6/26/2014 09:20,71.43577447,64
6/26/2014 09:25,70.4677418,76
6/26/2014 09:30,70.90411128,53
6/26/2014 09:35,70.84829563,89
6/26/2014 09:40,70.02609713,76
6/26/2014 09:45,69.84099783,43
6/26/2014 09:50,69.38645059,62
6/26/2014 09:55,,
6/26/2014 10:00,68.58392593,190
6/26/2014 10:05,68.88672303,60
6/26/2014 10:10,70.42783945,75
6/26/2014 10:15,68.32707083,72
6/26/2014 10:20,68.26160433,83
6/26/2014 10:25,70.48868773,51
6/26/2014 10:30,68.88451624,101
6/26/2014 10:35,66.85016344,95
6/26/2014 10:40,70.70880805,74
6/26/2014 10:45,69.7748064,42
6/26/2014 10:50,70.11962019,83
6/26/2014 10:55,71.26216818,80
6/26/2014 11:00,71.29591949,81
6/26/2014 11:05,67.25458386,75
6/26/2014 11:10,68.1536992,93
6/26/2014 11:15,69.69310068,47
6/26/2014 11:20,70.42385016,73
6/26/2014 11:25,70.13153709,85
6/26/2014 11:30,70.33250781,79
6/26/2014 11:35,69.82522597,87
6/26/2014 11:40,69.31113136,52
6/26/2014 11:45,69.1180448,114
6/26/2014 11:50,69.2010234,80
6/26/2014 11:55,69.4543301,86
6/26/2014 12:00,69.67126626,78
6/26/2014 12:05,67.95098865,49
6/26/2014 12:10,69.42805841,91
6/26/2014 12:15,70.22404921,83
6/26/2014 12:20,69.39429595,94
6/26/2014 12:25,70.60472392,86
6/26/2014 12:30,68.94752991,89
6/26/2014 12:35,68.69064352,44
6/26/2014 12:40,69.98973844,52
6/26/2014 12:45,72.2717103,76
6/26/2014 12:50,69.82338539,78
6/26/2014 12:55,69.68708238,79
6/26/2014 13:00,68.51054391,84
6/26/2014 13:05,68.77289916,76
6/26/2014 13:10,68.50200309,82
6/26/2014 13:15,67.74454363,72
6/26/2014 13:20,70.68097312,82
6/26/2014 13:25,68.76507861,48
6/26/2014 13:30,70.07996317,117
6/26/2014 13:35,69.51408803,90
6/26/2014 13:40,68.20837448,89
6/26/2014 13:45,69.83240336,95
6/26/2014 13:50,69.70786768,90
6/26/2014 13:55,67.82784341,86
6/26/2014 14:00,68.47913212,85
6/26/2014 14:05,68.78267564,95
6/26/2014 14:10,69.64169908,85
6/26/2014 14:15,69.04563675,54
6/26/2014 14:20,69.32670894,83
6/26/2014 14:25,68.7277465,88
6/26/2014 14:30,68.73273133,81
6/26/2014 14:35,69.5065215,59
6/26/2014 14:40,69.80498727,90
6/26/2014 14:45,69.38684525,94
6/26/2014 14:50,70.03916198,84
6/26/2014 14:55,69.38160442,49
6/26/2014 15:00,68.12369066,92
6/26/2014 15:05,68.91685957,32
6/26/2014 15:10,60.04034937,3113
6/26/2014 15:15,69.92583517,89
6/26/2014 15:20,70.20113605,100
6/26/2014 15:25,70.00814178,87
6/26/2014 15:30,68.59863059,102
6/26/2014 15:35,70.01448837,82
6/26/2014 15:40,70.47685814,86
6/26/2014 15:45,69.03506858,77
6/26/2014 15:50,69.5494112,89
6/26/2014 15:55,67.86515024,101
6/26/2014 16:00,69.13520419,98
6/26/2014 16:05,69.97069036,84
6/26/2014 16:10,70.36662487,96
6/26/2014 16:15,71.54335367,50
6/26/2014 16:20,69.69022545,63
6/26/2014 16:25,69.30359999,94
6/26/2014 16:30,69.03658844,82
6/26/2014 16:35,70.97133539,90
6/26/2014 16:40,69.90529544,87
6/26/2014 16:45,70.38725088,88
6/26/2014 16:50,71.1524514,81
6/26/2014 16:55,70.13829921,88
6/26/2014 17:00,71.37606079,82
6/26/2014 17:05,71.90684814,56
6/26/2014 17:10,71.07215082,88
6/26/2014 17:15,70.16258764,89
6/26/2014 17:20,70.31546054,81
6/26/2014 17:25,70.55799261,73
6/26/2014 17:30,71.26830239,88
6/26/2014 17:35,72.41257409,86
6/26/2014 17:40,70.0196569,84
6/26/2014 17:45,71.181522,52
6/26/2014 17:50,69.992452,79
6/26/2014 17:55,72.30897683,83
6/26/2014 18:00,70.25730986,83
6/26/2014 18:05,71.50921362,70
6/26/2014 18:10,70.56827279,79
6/26/2014 18:15,72.64925473,70
6/26/2014 18:20,71.87196143,71
6/26/2014 18:25,70.30371217,68
6/26/2014 18:30,70.45473052,77
6/26/2014 18:35,70.60167092,64
6/26/2014 18:40,70.94606469,65
6/26/2014 18:45,70.65631444,65
6/26/2014 18:50,72.36499159,65
6/26/2014 18:55,71.62870972,72
6/26/2014 19:00,70.10894583,75
6/26/2014 19:05,68.89453212,62
6/26/2014 19:10,71.62614359,70
6/26/2014 19:15,71.91066795,72
6/26/2014 19:20,69.80661522,65
6/26/2014 19:25,72.47669124,70
6/26/2014 19:30,69.62181735,59
6/26/2014 19:35,69.47140605,60
6/26/2014 19:40,70.51129164,61
6/26/2014 19:45,69.57664454,62
6/26/2014 19:50,69.7449332,65
6/26/2014 19:55,70.30961622,64
6/26/2014 20:00,69.05973673,61
6/26/2014 20:05,69.31651204,40
6/26/2014 20:10,70.90938055,72
6/26/2014 20:15,,
6/26/2014 20:20,69.55288896,138
6/26/2014 20:25,70.17923314,61
6/26/2014 20:30,70.77887776,48
6/26/2014 20:35,71.34024491,68
6/26/2014 20:40,69.11161169,57
6/26/2014 20:45,71.64008026,66
6/26/2014 20:50,70.59236401,61
6/26/2014 20:55,71.77271833,68
6/26/2014 21:00,69.71845742,50
6/26/2014 21:05,70.64264151,28
6/26/2014 21:10,68.40727755,82
6/26/2014 21:15,69.91731379,29
6/26/2014 21:20,69.95603974,46
6/26/2014 21:25,70.34583506,51
6/26/2014 21:30,68.93678562,63
6/26/2014 21:35,70.04727298,50
6/26/2014 21:40,70.52563032,58
6/26/2014 21:45,69.73730955,55
6/26/2014 21:50,68.53771057,45
6/26/2014 21:55,70.43686334,34
6/26/2014 22:00,71.41115964,57
6/26/2014 22:05,71.60563206,45
6/26/2014 22:10,69.99154653,43
6/26/2014 22:15,70.2112458,41
6/26/2014 22:20,70.42838937,49
6/26/2014 22:25,70.40323845,49
6/26/2014 22:30,70.64891849,40
6/26/2014 22:35,70.29748323,40
6/26/2014 22:40,67.96913102,31
6/26/2014 22:45,70.7549456,46
6/26/2014 22:50,71.3520011,38
6/26/2014 22:55,69.45781166,40
6/26/2014 23:00,69.49848485,43
6/26/2014 23:05,67.88681944,32
6/26/2014 23:10,71.08486439,34
6/26/2014 23:15,71.6765231,47
6/26/2014 23:20,70.5364789,37
6/26/2014 23:25,71.34700868,27
6/26/2014 23:30,69.38963586,35
6/26/2014 23:35,70.23713706,34
6/26/2014 23:40,69.77716039,37
6/26/2014 23:45,70.76727493,32
6/26/2014 23:50,67.82266563,38
6/26/2014 23:55,68.552878,37
6/27/2014 00:00,70.31850619,29
6/27/2014 00:05,72.79474425,27
6/27/2014 00:10,70.7741788,33
6/27/2014 00:15,69.51590213,15
6/27/2014 00:20,69.90426007,30
6/27/2014 00:25,68.04764057,39
6/27/2014 00:30,69.13938073,36
6/27/2014 00:35,69.31516608,34
6/27/2014 00:40,70.10341629,46
6/27/2014 00:45,67.57411716,18
6/27/2014 00:50,69.2680932,26
6/27/2014 00:55,70.78856891,16
6/27/2014 01:00,68.47550834,35
6/27/2014 01:05,67.71281659,25
6/27/2014 01:10,70.58776839,21
6/27/2014 01:15,69.81795731,16
6/27/2014 01:20,68.77617379,21
6/27/2014 01:25,67.85151484,20
6/27/2014 01:30,71.14700151,17
6/27/2014 01:35,70.10465835,27
6/27/2014 01:40,69.50480608,27
6/27/2014 01:45,68.48028387,12
6/27/2014 01:50,68.95740761,25
6/27/2014 01:55,69.98193053,22
6/27/2014 02:00,70.26426018,28
6/27/2014 02:05,69.12754514,19
6/27/2014 02:10,69.8697384,32
6/27/2014 02:15,70.3326287,17
6/27/2014 02:20,70.6291925,29
6/27/2014 02:25,69.59357353,19
6/27/2014 02:30,69.64441265,28
6/27/2014 02:35,67.88480275,13
6/27/2014 02:40,66.98381452,21
6/27/2014 02:45,70.00782099,9
6/27/2014 02:50,66.1011481,36
6/27/2014 02:55,69.02162992,26
6/27/2014 03:00,67.75904895,24
6/27/2014 03:05,69.90425913,21
6/27/2014 03:10,70.6291925,30
6/27/2014 03:15,71.41885141,26
6/27/2014 03:20,70.50491731,28
6/27/2014 03:25,71.9015234,24
6/27/2014 03:30,69.00918917,31
6/27/2014 03:35,71.63029074,16
6/27/2014 03:40,70.4856853,26
6/27/2014 03:45,69.28288793,22
6/27/2014 03:50,69.71193044,19
6/27/2014 03:55,68.62699602,23
6/27/2014 04:00,71.05191283,28
6/27/2014 04:05,67.72945995,18
6/27/2014 04:10,69.59357353,20
6/27/2014 04:15,68.57274977,23
6/27/2014 04:20,68.40911195,34
6/27/2014 04:25,68.57274898,13
6/27/2014 04:30,68.09007683,24
6/27/2014 04:35,71.28508347,9
6/27/2014 04:40,70.71894601,30
